park,parkLabel,country,countryLabel,area,inception,highestPoint,highestPointLabel,elevation
http://www.wikidata.org/entity/Q65258,Sorkheh Hesar National Park,http://www.wikidata.org/entity/Q794,Иран,9168,,,,1200
http://www.wikidata.org/entity/Q65258,Sorkheh Hesar National Park,http://www.wikidata.org/entity/Q794,Иран,9168,,,,1800
http://www.wikidata.org/entity/Q112375,Галапагос (национальный парк),http://www.wikidata.org/entity/Q736,Эквадор,7665100,1959-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q40544,Национальный парк Ала-Арча,http://www.wikidata.org/entity/Q813,Кыргызстан,194,1976-04-29T00:00:00Z,http://www.wikidata.org/entity/Q20619813,Пик Семёнова-Тян-Шанского,
http://www.wikidata.org/entity/Q80343,Уэст-Кейп-Хоуи,http://www.wikidata.org/entity/Q408,Австралия,36.712490234375,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q119150,Бьёрнландет,http://www.wikidata.org/entity/Q34,Швеция,2050.691,1991-02-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,1.07619567871094,1979-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q116715,Национальный парк Акагера,http://www.wikidata.org/entity/Q1037,Руанда,1100,1934-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q122412,Blackwood National Park,http://www.wikidata.org/entity/Q408,Австралия,16.4733251953125,1994-01-01T00:00:00Z,,,264
http://www.wikidata.org/entity/Q29723,Hasties Swamp National Park,http://www.wikidata.org/entity/Q408,Австралия,0.553630180358887,1980-01-01T00:00:00Z,,,766
http://www.wikidata.org/entity/Q29723,Hasties Swamp National Park,http://www.wikidata.org/entity/Q408,Австралия,566,1980-01-01T00:00:00Z,,,766
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,214.877578125,1979-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q87172,Те Уревера,http://www.wikidata.org/entity/Q664,Новая Зеландия,2127,1954-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q42090,Los Haitises National Park,http://www.wikidata.org/entity/Q786,Доминиканская Республика,631.68,1976-01-01T00:00:00Z,,,228
http://www.wikidata.org/entity/Q113523,Королевский национальный парк,http://www.wikidata.org/entity/Q408,Австралия,0.15,1879-01-01T00:00:00Z,,,147
http://www.wikidata.org/entity/Q80343,Уэст-Кейп-Хоуи,http://www.wikidata.org/entity/Q408,Австралия,35,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q45933,Hann Tableland National Park,http://www.wikidata.org/entity/Q408,Австралия,1082,2004-01-01T00:00:00Z,,,871
http://www.wikidata.org/entity/Q80343,Уэст-Кейп-Хоуи,http://www.wikidata.org/entity/Q408,Австралия,35,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q117583,Cabañeros National Park,http://www.wikidata.org/entity/Q29,Испания,40875.11478,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q83397,Швейцарский национальный парк,http://www.wikidata.org/entity/Q39,Швейцария,17032.72868,1914-01-01T00:00:00Z,,,1900
http://www.wikidata.org/entity/Q61529,Симлипал,http://www.wikidata.org/entity/Q668,Индия,2750,1980-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q119528,Jardine River National Park,http://www.wikidata.org/entity/Q408,Австралия,2345.883125,1994-01-01T00:00:00Z,,,64
http://www.wikidata.org/entity/Q24281,Halifax Bay Wetlands National Park,http://www.wikidata.org/entity/Q408,Австралия,18.0720080566406,2010-01-01T00:00:00Z,,,4
http://www.wikidata.org/entity/Q29723,Hasties Swamp National Park,http://www.wikidata.org/entity/Q408,Австралия,0.553630180358887,1994-01-01T00:00:00Z,,,766
http://www.wikidata.org/entity/Q29723,Hasties Swamp National Park,http://www.wikidata.org/entity/Q408,Австралия,566,1994-01-01T00:00:00Z,,,766
http://www.wikidata.org/entity/Q24281,Halifax Bay Wetlands National Park,http://www.wikidata.org/entity/Q408,Австралия,1798,1994-01-01T00:00:00Z,,,4
http://www.wikidata.org/entity/Q82371,Semenic-Cheile Carașului National Park,http://www.wikidata.org/entity/Q218,Румыния,362.14,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q45933,Hann Tableland National Park,http://www.wikidata.org/entity/Q408,Австралия,107.978583984375,1989-01-01T00:00:00Z,,,871
http://www.wikidata.org/entity/Q48642,Fort Lytton National Park,http://www.wikidata.org/entity/Q408,Австралия,126,1996-01-01T00:00:00Z,,,4
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,0.00565802901983261,1991-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q115591,Стерлинг-Рейндж,http://www.wikidata.org/entity/Q408,Австралия,1156.62,2011-01-01T00:00:00Z,,,312
http://www.wikidata.org/entity/Q82371,Semenic-Cheile Carașului National Park,http://www.wikidata.org/entity/Q218,Румыния,362.14,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q60167,Лувин-Натуралисте,http://www.wikidata.org/entity/Q408,Австралия,0.00565802901983261,2000-01-01T00:00:00Z,,,166
http://www.wikidata.org/entity/Q122412,Blackwood National Park,http://www.wikidata.org/entity/Q408,Австралия,16.4733251953125,1991-01-01T00:00:00Z,,,264
http://www.wikidata.org/entity/Q112854,Manuel Antonio National Park,http://www.wikidata.org/entity/Q800,Коста-Рика,682,1972-01-01T00:00:00Z,,,50
http://www.wikidata.org/entity/Q61535,Гунунг Мулу,http://www.wikidata.org/entity/Q833,Малайзия,52864,1974-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q23960,Grey Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,33.4796508789062,1971-01-01T00:00:00Z,,,160
http://www.wikidata.org/entity/Q48567,Пики Европы (национальный парк),http://www.wikidata.org/entity/Q29,Испания,67127,1918-07-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q41858,Банф,http://www.wikidata.org/entity/Q16,Канада,6641,1885-11-25T00:00:00Z,http://www.wikidata.org/entity/Q1818436,Ассинибойн,
http://www.wikidata.org/entity/Q631183,Рисняк,http://www.wikidata.org/entity/Q224,Хорватия,6340.29,1959-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q640485,Юрё,http://www.wikidata.org/entity/Q34,Швеция,226.66,1991-02-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q640485,Юрё,http://www.wikidata.org/entity/Q34,Швеция,316.11,1991-02-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q614773,Walyunga National Park,http://www.wikidata.org/entity/Q408,Австралия,18,1985-01-01T00:00:00Z,,,72
http://www.wikidata.org/entity/Q608315,Yarriabini National Park,http://www.wikidata.org/entity/Q408,Австралия,2183,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q631981,Ubajara National Park,http://www.wikidata.org/entity/Q155,Бразилия,6269,1959-01-01T00:00:00Z,,,596
http://www.wikidata.org/entity/Q625511,Arakwal National Park,http://www.wikidata.org/entity/Q408,Австралия,1.99408660888672,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q631183,Рисняк,http://www.wikidata.org/entity/Q224,Хорватия,6340.29,1953-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q640485,Юрё,http://www.wikidata.org/entity/Q34,Швеция,2323.29,1991-02-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q600250,Garig Gunak Barlu National Park,http://www.wikidata.org/entity/Q408,Австралия,2260.04209742308,2000-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q606749,Villarrica National Park,http://www.wikidata.org/entity/Q298,Чили,53460,1940-11-28T00:00:00Z,http://www.wikidata.org/entity/Q389121,Ланин,1125
http://www.wikidata.org/entity/Q625172,Serra do Itajaí National Park,http://www.wikidata.org/entity/Q155,Бразилия,56918,2004-06-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q625172,Serra do Itajaí National Park,http://www.wikidata.org/entity/Q155,Бразилия,573.74,2004-06-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q635414,Vesuvius National Park,http://www.wikidata.org/entity/Q38,Италия,72.6,1991-06-05T00:00:00Z,http://www.wikidata.org/entity/Q524,Везувий,
http://www.wikidata.org/entity/Q637968,Маунт-Ричмонд,http://www.wikidata.org/entity/Q408,Австралия,1733,1960-01-01T00:00:00Z,,,140
http://www.wikidata.org/entity/Q629153,West Hill National Park,http://www.wikidata.org/entity/Q408,Австралия,108,1971-01-01T00:00:00Z,,,9
http://www.wikidata.org/entity/Q625511,Arakwal National Park,http://www.wikidata.org/entity/Q408,Австралия,1.99,2001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q605897,Долина Цветов,http://www.wikidata.org/entity/Q668,Индия,71.783,,,,
http://www.wikidata.org/entity/Q634183,Puyehue National Park,http://www.wikidata.org/entity/Q298,Чили,106757.09,1941-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q600250,Garig Gunak Barlu National Park,http://www.wikidata.org/entity/Q408,Австралия,2.207,1981-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q625511,Arakwal National Park,http://www.wikidata.org/entity/Q408,Австралия,1.99,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q614773,Walyunga National Park,http://www.wikidata.org/entity/Q408,Австралия,18.1365856933594,1970-01-01T00:00:00Z,,,72
http://www.wikidata.org/entity/Q643478,Гай-Фокс-Ривер (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,1.05937,2010-01-01T00:00:00Z,,,675
http://www.wikidata.org/entity/Q636823,Сент-Лоуренс-Айлендс,http://www.wikidata.org/entity/Q16,Канада,23.5,1904-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q643478,Гай-Фокс-Ривер (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,1082.349453125,2010-01-01T00:00:00Z,,,675
http://www.wikidata.org/entity/Q612901,Тайяталь,http://www.wikidata.org/entity/Q40,Австрия,1325.69857,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q612901,Тайяталь,http://www.wikidata.org/entity/Q40,Австрия,1325.69857,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q640485,Юрё,http://www.wikidata.org/entity/Q34,Швеция,2007.162,1991-02-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q629153,West Hill National Park,http://www.wikidata.org/entity/Q408,Австралия,108,2003-01-01T00:00:00Z,,,9
http://www.wikidata.org/entity/Q617635,Апарадус-да-Серра (национальный парк),http://www.wikidata.org/entity/Q155,Бразилия,102.5,1959-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q617635,Апарадус-да-Серра (национальный парк),http://www.wikidata.org/entity/Q155,Бразилия,13148,1959-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q607612,Полонины,http://www.wikidata.org/entity/Q214,Словакия,30749.806,1997-10-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q635414,Vesuvius National Park,http://www.wikidata.org/entity/Q38,Италия,7259,1991-06-05T00:00:00Z,http://www.wikidata.org/entity/Q524,Везувий,
http://www.wikidata.org/entity/Q600250,Garig Gunak Barlu National Park,http://www.wikidata.org/entity/Q408,Австралия,2.207,2000-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q602120,Тортугеро,http://www.wikidata.org/entity/Q800,Коста-Рика,312,1975-01-01T00:00:00Z,,,8
http://www.wikidata.org/entity/Q607533,Лейк-Маньяра,http://www.wikidata.org/entity/Q924,Танзания,644,1960-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q629153,West Hill National Park,http://www.wikidata.org/entity/Q408,Австралия,10.659267578125,1971-01-01T00:00:00Z,,,9
http://www.wikidata.org/entity/Q614773,Walyunga National Park,http://www.wikidata.org/entity/Q408,Австралия,18,1970-01-01T00:00:00Z,,,72
http://www.wikidata.org/entity/Q611989,Чако,http://www.wikidata.org/entity/Q414,Аргентина,14.981,1954-10-22T00:00:00Z,,,74
http://www.wikidata.org/entity/Q608315,Yarriabini National Park,http://www.wikidata.org/entity/Q408,Австралия,21.8148608398437,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q643478,Гай-Фокс-Ривер (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,1.05937,1972-01-01T00:00:00Z,,,675
http://www.wikidata.org/entity/Q629436,Морн-Труа-Питон,http://www.wikidata.org/entity/Q784,Доминика,6857,1975-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q614773,Walyunga National Park,http://www.wikidata.org/entity/Q408,Австралия,18.1365856933594,1985-01-01T00:00:00Z,,,72
http://www.wikidata.org/entity/Q608315,Yarriabini National Park,http://www.wikidata.org/entity/Q408,Австралия,21.8148608398437,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q643478,Гай-Фокс-Ривер (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,1082.349453125,1972-01-01T00:00:00Z,,,675
http://www.wikidata.org/entity/Q643667,Национальный парк Аревик,http://www.wikidata.org/entity/Q399,Армения,344,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q600250,Garig Gunak Barlu National Park,http://www.wikidata.org/entity/Q408,Австралия,2260.04209742308,1981-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q612901,Тайяталь,http://www.wikidata.org/entity/Q40,Австрия,1330,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q637968,Маунт-Ричмонд,http://www.wikidata.org/entity/Q408,Австралия,1733,1987-01-01T00:00:00Z,,,140
http://www.wikidata.org/entity/Q612901,Тайяталь,http://www.wikidata.org/entity/Q40,Австрия,1330,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q605657,Гейтс-оф-те-Арктик,http://www.wikidata.org/entity/Q30,США,34287,1980-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1950531,Mount Igikpak,
http://www.wikidata.org/entity/Q629153,West Hill National Park,http://www.wikidata.org/entity/Q408,Австралия,10.659267578125,2003-01-01T00:00:00Z,,,9
http://www.wikidata.org/entity/Q609902,Катмай,http://www.wikidata.org/entity/Q30,США,16564,1980-01-01T00:00:00Z,http://www.wikidata.org/entity/Q826942,Григгс,
http://www.wikidata.org/entity/Q613251,Банде-Амир,http://www.wikidata.org/entity/Q889,Афганистан,590,2009-01-01T00:00:00Z,,,2909
http://www.wikidata.org/entity/Q606749,Villarrica National Park,http://www.wikidata.org/entity/Q298,Чили,630,1940-11-28T00:00:00Z,http://www.wikidata.org/entity/Q389121,Ланин,1125
http://www.wikidata.org/entity/Q625511,Arakwal National Park,http://www.wikidata.org/entity/Q408,Австралия,1.99408660888672,2001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q608315,Yarriabini National Park,http://www.wikidata.org/entity/Q408,Австралия,2183,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q631981,Ubajara National Park,http://www.wikidata.org/entity/Q155,Бразилия,63,1959-01-01T00:00:00Z,,,596
http://www.wikidata.org/entity/Q174656,Millstream Chichester National Park,http://www.wikidata.org/entity/Q408,Австралия,1.997,1972-01-01T00:00:00Z,,,294
http://www.wikidata.org/entity/Q211819,Reliance Creek National Park,http://www.wikidata.org/entity/Q408,Австралия,0.286943168640137,1980-01-01T00:00:00Z,,,23
http://www.wikidata.org/entity/Q204931,Ретезат,http://www.wikidata.org/entity/Q218,Румыния,38047,1988-01-01T00:00:00Z,,,2509
http://www.wikidata.org/entity/Q212030,Mount Martin National Park,http://www.wikidata.org/entity/Q408,Австралия,2173,2008-01-01T00:00:00Z,,,458
http://www.wikidata.org/entity/Q203368,Буджамулла,http://www.wikidata.org/entity/Q408,Австралия,2820,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q185602,Йостедалсбреен,http://www.wikidata.org/entity/Q20,Норвегия,1314,1991-10-25T00:00:00Z,,,
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,5.781,2006-01-01T00:00:00Z,,,84
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,5.781,2006-01-01T00:00:00Z,,,111
http://www.wikidata.org/entity/Q174228,Caparaó National Park,http://www.wikidata.org/entity/Q155,Бразилия,31763,1961-05-14T00:00:00Z,,,882
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,http://www.wikidata.org/entity/Q408,Австралия,32607,1995-01-01T00:00:00Z,,,328
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,324.255,1979-01-01T00:00:00Z,,,84
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,324.255,1979-01-01T00:00:00Z,,,111
http://www.wikidata.org/entity/Q174250,Вануаз,http://www.wikidata.org/entity/Q142,Франция,52839,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1542960,Grande Casse,
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,18.8011291503906,2004-01-01T00:00:00Z,,,142
http://www.wikidata.org/entity/Q211819,Reliance Creek National Park,http://www.wikidata.org/entity/Q408,Австралия,0.286943168640137,2007-01-01T00:00:00Z,,,23
http://www.wikidata.org/entity/Q181556,Брокмен (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,49,1977-01-01T00:00:00Z,,,135
http://www.wikidata.org/entity/Q220289,Гранд-Каньон,http://www.wikidata.org/entity/Q30,США,4862.893,1919-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q185284,Skarvan and Roltdalen National Park,http://www.wikidata.org/entity/Q20,Норвегия,441,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q219562,Брайс-Каньон,http://www.wikidata.org/entity/Q30,США,145,1928-09-15T00:00:00Z,http://www.wikidata.org/entity/Q49470226,Rainbow Point,
http://www.wikidata.org/entity/Q176872,Барма,http://www.wikidata.org/entity/Q408,Австралия,28505,2010-06-29T00:00:00Z,,,
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,324.255,2006-01-01T00:00:00Z,,,84
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,324.255,2006-01-01T00:00:00Z,,,111
http://www.wikidata.org/entity/Q174250,Вануаз,http://www.wikidata.org/entity/Q142,Франция,528,1963-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1542960,Grande Casse,
http://www.wikidata.org/entity/Q212025,Mount Pinbarren National Park,http://www.wikidata.org/entity/Q408,Австралия,0.227454299926758,2002-01-01T00:00:00Z,,,329
http://www.wikidata.org/entity/Q174656,Millstream Chichester National Park,http://www.wikidata.org/entity/Q408,Австралия,2384.51609375,1970-01-01T00:00:00Z,,,294
http://www.wikidata.org/entity/Q168618,Molle Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,177,1998-01-01T00:00:00Z,,,173
http://www.wikidata.org/entity/Q205952,Хавайи-Волкейнос,http://www.wikidata.org/entity/Q30,США,87940,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q159762,Мауна-Лоа,
http://www.wikidata.org/entity/Q212030,Mount Martin National Park,http://www.wikidata.org/entity/Q408,Австралия,22.7256323242188,1994-01-01T00:00:00Z,,,458
http://www.wikidata.org/entity/Q212025,Mount Pinbarren National Park,http://www.wikidata.org/entity/Q408,Австралия,0.227454299926758,1929-01-01T00:00:00Z,,,329
http://www.wikidata.org/entity/Q174918,Эрринундра (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,43090,1988-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q192764,Казиранга,http://www.wikidata.org/entity/Q668,Индия,170,1905-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,189,2004-01-01T00:00:00Z,,,142
http://www.wikidata.org/entity/Q212134,Стаатен Ривер,http://www.wikidata.org/entity/Q408,Австралия,4.7,1994-01-01T00:00:00Z,,,78
http://www.wikidata.org/entity/Q175688,Конгари,http://www.wikidata.org/entity/Q30,США,26276,2003-11-10T00:00:00Z,,,
http://www.wikidata.org/entity/Q192764,Казиранга,http://www.wikidata.org/entity/Q668,Индия,42996,1905-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q205325,Зайон,http://www.wikidata.org/entity/Q30,США,595.8699,1919-11-19T00:00:00Z,http://www.wikidata.org/entity/Q3140792,Horse Ranch Mountain,
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,18.8011291503906,1992-01-01T00:00:00Z,,,142
http://www.wikidata.org/entity/Q200521,Бримстоун-Хилл-Фортресс,http://www.wikidata.org/entity/Q763,Сент-Китс и Невис,15.37,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q212019,Mount O'Connell National Park,http://www.wikidata.org/entity/Q408,Австралия,757,1989-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q168618,Molle Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,177,1937-01-01T00:00:00Z,,,173
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,http://www.wikidata.org/entity/Q408,Австралия,325.935703125,1993-01-01T00:00:00Z,,,328
http://www.wikidata.org/entity/Q212025,Mount Pinbarren National Park,http://www.wikidata.org/entity/Q408,Австралия,227,2002-01-01T00:00:00Z,,,329
http://www.wikidata.org/entity/Q174656,Millstream Chichester National Park,http://www.wikidata.org/entity/Q408,Австралия,1.997,1970-01-01T00:00:00Z,,,294
http://www.wikidata.org/entity/Q181556,Брокмен (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,0.512273941040039,1977-01-01T00:00:00Z,,,135
http://www.wikidata.org/entity/Q212030,Mount Martin National Park,http://www.wikidata.org/entity/Q408,Австралия,22.7256323242188,2008-01-01T00:00:00Z,,,458
http://www.wikidata.org/entity/Q212134,Стаатен Ривер,http://www.wikidata.org/entity/Q408,Австралия,4.7,1977-01-01T00:00:00Z,,,78
http://www.wikidata.org/entity/Q212019,Mount O'Connell National Park,http://www.wikidata.org/entity/Q408,Австралия,7.57736633300781,1989-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q205952,Хавайи-Волкейнос,http://www.wikidata.org/entity/Q30,США,554,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q159762,Мауна-Лоа,
http://www.wikidata.org/entity/Q174250,Вануаз,http://www.wikidata.org/entity/Q142,Франция,52839,1963-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1542960,Grande Casse,
http://www.wikidata.org/entity/Q212025,Mount Pinbarren National Park,http://www.wikidata.org/entity/Q408,Австралия,227,1929-01-01T00:00:00Z,,,329
http://www.wikidata.org/entity/Q203368,Буджамулла,http://www.wikidata.org/entity/Q408,Австралия,2815.9153125,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q180402,Йосемити,http://www.wikidata.org/entity/Q30,США,307934,1890-10-01T00:00:00Z,http://www.wikidata.org/entity/Q2753855,Лайелл,2686
http://www.wikidata.org/entity/Q212019,Mount O'Connell National Park,http://www.wikidata.org/entity/Q408,Австралия,757,1994-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q217136,Денали,http://www.wikidata.org/entity/Q30,США,24.585,1917-01-01T00:00:00Z,http://www.wikidata.org/entity/Q130018,Мак-Кинли,324
http://www.wikidata.org/entity/Q187592,Sjunkhatten National Park,http://www.wikidata.org/entity/Q20,Норвегия,417,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,http://www.wikidata.org/entity/Q408,Австралия,32607,1993-01-01T00:00:00Z,,,328
http://www.wikidata.org/entity/Q211816,Pioneer Peaks National Park,http://www.wikidata.org/entity/Q408,Австралия,189,1992-01-01T00:00:00Z,,,142
http://www.wikidata.org/entity/Q212019,Mount O'Connell National Park,http://www.wikidata.org/entity/Q408,Австралия,7.57736633300781,1994-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q204931,Ретезат,http://www.wikidata.org/entity/Q218,Румыния,38319.01022,1935-01-01T00:00:00Z,,,2509
http://www.wikidata.org/entity/Q203368,Буджамулла,http://www.wikidata.org/entity/Q408,Австралия,2815.9153125,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q215992,Лос-Гласьярес,http://www.wikidata.org/entity/Q414,Аргентина,726927,1939-01-01T00:00:00Z,http://www.wikidata.org/entity/Q215138,Фицрой,919
http://www.wikidata.org/entity/Q176792,Сайлент-Вэлли (национальный парк),http://www.wikidata.org/entity/Q668,Индия,8952,1980-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q212134,Стаатен Ривер,http://www.wikidata.org/entity/Q408,Австралия,4687.734375,1994-01-01T00:00:00Z,,,78
http://www.wikidata.org/entity/Q181933,Rajaji National Park,http://www.wikidata.org/entity/Q668,Индия,800,1983-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q174656,Millstream Chichester National Park,http://www.wikidata.org/entity/Q408,Австралия,2384.51609375,1972-01-01T00:00:00Z,,,294
http://www.wikidata.org/entity/Q182981,Юнкердаль,http://www.wikidata.org/entity/Q20,Норвегия,682,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q202845,Тонгариро,http://www.wikidata.org/entity/Q664,Новая Зеландия,795.96,1887-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q180402,Йосемити,http://www.wikidata.org/entity/Q30,США,3027.19,1890-10-01T00:00:00Z,http://www.wikidata.org/entity/Q2753855,Лайелл,2686
http://www.wikidata.org/entity/Q191824,Редвуд,http://www.wikidata.org/entity/Q30,США,77746.46,1968-10-02T00:00:00Z,,,
http://www.wikidata.org/entity/Q204931,Ретезат,http://www.wikidata.org/entity/Q218,Румыния,38319.01022,1988-01-01T00:00:00Z,,,2509
http://www.wikidata.org/entity/Q200590,Иввавик,http://www.wikidata.org/entity/Q16,Канада,9750,1984-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q212030,Mount Martin National Park,http://www.wikidata.org/entity/Q408,Австралия,2173,1994-01-01T00:00:00Z,,,458
http://www.wikidata.org/entity/Q174228,Caparaó National Park,http://www.wikidata.org/entity/Q155,Бразилия,260,1961-05-14T00:00:00Z,,,882
http://www.wikidata.org/entity/Q212134,Стаатен Ривер,http://www.wikidata.org/entity/Q408,Австралия,4687.734375,1977-01-01T00:00:00Z,,,78
http://www.wikidata.org/entity/Q174250,Вануаз,http://www.wikidata.org/entity/Q142,Франция,528,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1542960,Grande Casse,
http://www.wikidata.org/entity/Q204931,Ретезат,http://www.wikidata.org/entity/Q218,Румыния,38047,1935-01-01T00:00:00Z,,,2509
http://www.wikidata.org/entity/Q215992,Лос-Гласьярес,http://www.wikidata.org/entity/Q414,Аргентина,4459,1939-01-01T00:00:00Z,http://www.wikidata.org/entity/Q215138,Фицрой,919
http://www.wikidata.org/entity/Q198185,Moorrinya National Park,http://www.wikidata.org/entity/Q408,Австралия,325.935703125,1995-01-01T00:00:00Z,,,328
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,5.781,1979-01-01T00:00:00Z,,,84
http://www.wikidata.org/entity/Q181891,Nullarbor National Park,http://www.wikidata.org/entity/Q408,Австралия,5.781,1979-01-01T00:00:00Z,,,111
http://www.wikidata.org/entity/Q203368,Буджамулла,http://www.wikidata.org/entity/Q408,Австралия,2820,1985-01-01T00:00:00Z,,,
